Sno,Date,Time,State,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
1646,06-05-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
1679,07-05-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
1712,08-05-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
1745,09-05-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
1778,10-05-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
1811,11-05-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
1844,12-05-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
1877,13-05-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
1910,14-05-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
1943,15-05-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
1976,16-05-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
2009,17-05-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
2042,18-05-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
2075,19-05-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
2108,20-05-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
2142,21-05-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
2176,22-05-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
2210,23-05-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
2244,24-05-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,2
2279,25-05-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,2
2314,26-05-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,2
2350,27-05-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,2
2386,28-05-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,2
2422,29-05-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,2
2458,30-05-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,2
2494,31-05-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,2
2530,01-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,2
2566,02-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1,0,3
2602,03-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1,0,4
2638,04-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1,0,8
2674,05-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1,0,12
2710,06-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1,0,14
2746,07-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1,0,19
2782,08-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2,0,20
2818,09-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2,0,22
2854,10-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2,0,22
2890,11-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2,0,26
2927,12-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2,0,30
2963,13-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2,0,30
2999,14-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2,0,35
3035,15-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2,0,36
3071,16-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,5,0,36
3107,17-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,9,0,45
3143,18-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,12,0,57
3179,19-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,13,0,58
3215,20-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,14,0,62
3251,21-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,26,0,68
3287,22-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,26,0,88
3323,23-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,27,0,91
3359,24-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,29,0,120
3395,25-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,30,0,120
3431,26-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,32,0,155
3467,27-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,41,0,163
3503,28-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,55,0,177
3539,29-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,60,0,178
3575,30-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,77,0,203
3611,01-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,82,0,213
3647,02-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,86,0,215
3683,03-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,89,0,230
3719,04-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,96,0,257
3755,05-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,96,0,271
3791,06-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,106,0,271
3827,07-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,114,0,297
3863,08-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,183,0,405
3899,09-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,184,0,408
3935,10-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,189,0,411
3971,11-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,211,0,459
4007,12-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,226,0,471
4043,13-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,245,0,479
4079,14-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,268,1,495
4115,15-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,310,1,520
4151,16-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,357,2,539
4187,17-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,371,2,552
4223,18-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,401,2,585
4259,19-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,414,2,602
4294,20-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,414,2,605
4329,21-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,448,2,684
4364,22-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,463,2,705
4399,23-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,474,2,733
