Sno,Date,Time,State,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
590,03-04-2020,6:00 PM,Arunachal Pradesh,-,-,0,0,1
621,04-04-2020,6:00 PM,Arunachal Pradesh,-,-,0,0,1
651,05-04-2020,6:00 PM,Arunachal Pradesh,-,-,0,0,1
681,06-04-2020,6:00 PM,Arunachal Pradesh,-,-,0,0,1
711,07-04-2020,6:00 PM,Arunachal Pradesh,-,-,0,0,1
742,08-04-2020,5:00 PM,Arunachal Pradesh,-,-,0,0,1
773,09-04-2020,5:00 PM,Arunachal Pradesh,-,-,0,0,1
804,10-04-2020,5:00 PM,Arunachal Pradesh,-,-,0,0,1
835,11-04-2020,5:00 PM,Arunachal Pradesh,-,-,0,0,1
866,12-04-2020,5:00 PM,Arunachal Pradesh,-,-,0,0,1
897,13-04-2020,5:00 PM,Arunachal Pradesh,-,-,0,0,1
929,14-04-2020,5:00 PM,Arunachal Pradesh,-,-,0,0,1
962,15-04-2020,5:00 PM,Arunachal Pradesh,-,-,0,0,1
995,16-04-2020,5:00 PM,Arunachal Pradesh,-,-,0,0,1
1028,17-04-2020,5:00 PM,Arunachal Pradesh,-,-,0,0,1
1061,18-04-2020,5:00 PM,Arunachal Pradesh,-,-,0,0,1
1094,19-04-2020,5:00 PM,Arunachal Pradesh,-,-,0,0,1
1127,20-04-2020,5:00 PM,Arunachal Pradesh,-,-,0,0,1
1160,21-04-2020,5:00 PM,Arunachal Pradesh,-,-,1,0,1
1193,22-04-2020,5:00 PM,Arunachal Pradesh,-,-,1,0,1
1225,23-04-2020,5:00 PM,Arunachal Pradesh,-,-,1,0,1
1257,24-04-2020,5:00 PM,Arunachal Pradesh,-,-,1,0,1
1289,25-04-2020,5:00 PM,Arunachal Pradesh,-,-,1,0,1
1321,26-04-2020,5:00 PM,Arunachal Pradesh,-,-,1,0,1
1353,27-04-2020,5:00 PM,Arunachal Pradesh,-,-,1,0,1
1385,28-04-2020,5:00 PM,Arunachal Pradesh,-,-,1,0,1
1417,29-04-2020,5:00 PM,Arunachal Pradesh,-,-,1,0,1
1449,30-04-2020,5:00 PM,Arunachal Pradesh,-,-,1,0,1
1481,01-05-2020,5:00 PM,Arunachal Pradesh,-,-,1,0,1
1513,02-05-2020,5:00 PM,Arunachal Pradesh,-,-,1,0,1
1545,03-05-2020,5:00 PM,Arunachal Pradesh,-,-,1,0,1
1577,04-05-2020,5:00 PM,Arunachal Pradesh,-,-,1,0,1
1609,05-05-2020,5:00 PM,Arunachal Pradesh,-,-,1,0,1
1641,06-05-2020,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1674,07-05-2020,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1707,08-05-2020,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1740,09-05-2020,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1773,10-05-2020,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1806,11-05-2020,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1839,12-05-2020,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1872,13-05-2020,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1905,14-05-2020,8:00 AM,Arunachal Pradesh,-,-,1,0,1
